0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.855190217494964600e-02,-5.949949263595044613e-04,-1.902740821242332458e-02,9.986392259597778320e-01,9.880703873932361603e-04,1.386456540785729885e-03,7.298513664864003658e-04,-1.908002197742462158e-01,-1.577137559652328491e-01,-1.294816255569458008e+00,2.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.819393157958984375e-02,-6.317314109764993191e-04,-1.933967880904674530e-02,9.986505508422851562e-01,-3.477809150354005396e-05,2.382592298090457916e-03,1.871889224275946617e-03,-2.138476222753524780e-01,4.135197103023529053e-01,1.141986608505249023e+00,2.000000000000000000e+00,0.000000000000000000e+00
-7.067308160912944004e-07,-3.064140764763578773e-05,-2.608687168503820430e-07,-6.436330295400694013e-05,-2.790570259094238281e-03,-2.375778785790316761e-05,-2.935588825494050980e-03,-1.272769570350646973e-01,-1.083584735170006752e-03,4.844763502478599548e-02,-6.404584855772554874e-04,-1.920012943446636200e-02,9.986409544944763184e-01,-1.286617713049054146e-03,-1.495542586781084538e-03,-1.716886414214968681e-03,7.091847658157348633e-01,-1.453958272933959961e+00,-5.350648760795593262e-01,2.000000000000000000e+00,0.000000000000000000e+00
-1.083332563212024979e-06,-4.697451367974281311e-05,5.335667765393736772e-07,-8.035079372348263860e-05,-3.484100336208939552e-03,3.957467924919910729e-05,-2.983006648719310760e-03,-1.293464899063110352e-01,1.469199545681476593e-03,4.844334721565246582e-02,-6.479875883087515831e-04,-1.920308917760848999e-02,9.986411333084106445e-01,-1.294773537665605545e-03,-2.807183424010872841e-03,2.934833464678376913e-04,-5.381675958633422852e-01,6.381841897964477539e-01,1.107901811599731445e+00,2.000000000000000000e+00,0.000000000000000000e+00
-3.889860181516269222e-06,-6.127412052592262626e-05,-7.899727449967031134e-08,-3.668878343887627125e-04,-3.513261443004012108e-03,-5.551939102588221431e-05,-2.094145677983760834e-02,-8.548779785633087158e-02,-5.609342362731695175e-03,4.844028130173683167e-02,-6.517379661090672016e-04,-1.920023746788501740e-02,9.986413717269897461e-01,8.833560859784483910e-04,-5.272927810437977314e-04,-1.578711671754717827e-03,1.172222733497619629e+00,3.168557882308959961e-01,-1.493063092231750488e+00,2.000000000000000000e+00,0.000000000000000000e+00
-6.065290563128655776e-06,-8.252530824393033981e-05,-9.383776955473877024e-07,-4.768846265505999327e-04,-4.118361975997686386e-03,-1.187299494631588459e-04,-2.113670296967029572e-02,-9.234731644392013550e-02,-6.972791161388158798e-03,4.844001308083534241e-02,-6.527546211145818233e-04,-1.920483447611331940e-02,9.986413121223449707e-01,-4.368874244391918182e-03,-5.272438866086304188e-04,4.836631414946168661e-04,-2.734296321868896484e+00,-2.406476736068725586e-01,1.858231902122497559e+00,2.000000000000000000e+00,0.000000000000000000e+00
-8.816963600111193955e-06,-1.077733832062222064e-04,-1.833427290875988547e-06,-5.885425489395856857e-04,-4.786864388734102249e-03,-1.662926952121779323e-04,-2.132305875420570374e-02,-9.903681278228759766e-02,-7.381850387901067734e-03,4.842866212129592896e-02,-6.555021391250193119e-04,-1.920289546251296997e-02,9.986418485641479492e-01,7.879296317696571350e-04,-1.492335461080074310e-03,-2.723897574469447136e-03,3.891062974929809570e+00,-1.561345458030700684e-01,-2.540198802947998047e+00,2.000000000000000000e+00,0.000000000000000000e+00
-1.216011060023447499e-05,-1.376446889480575919e-04,-2.228306584584061056e-06,-7.019893964752554893e-04,-5.526314489543437958e-03,-1.753854157868772745e-04,-2.150720357894897461e-02,-1.058358326554298401e-01,-6.599691230803728104e-03,4.843644797801971436e-02,-6.581308552995324135e-04,-1.921011321246623993e-02,9.986413121223449707e-01,-4.807234654435887933e-05,2.531621721573174000e-04,1.618897775188088417e-03,-3.253894567489624023e+00,7.322455048561096191e-01,3.458836555480957031e+00,2.000000000000000000e+00,0.000000000000000000e+00
-1.334022636001463979e-05,-1.625868462724611163e-04,-2.515234882594086230e-06,-4.971813177689909935e-04,-5.279907956719398499e-03,-1.681419671513140202e-04,-4.298681451473385096e-04,-4.556456208229064941e-02,-4.994889255613088608e-03,4.843159765005111694e-02,-6.547966040670871735e-04,-1.919865421950817108e-02,9.986417889595031738e-01,1.960184425115585327e-03,1.256159623153507710e-03,1.859332434833049774e-03,3.182670593261718750e+00,-2.049295604228973389e-01,-2.543077707290649414e+00,2.000000000000000000e+00,0.000000000000000000e+00
-1.594476998434402049e-05,-1.935892796609550714e-04,-3.533676590450340882e-06,-5.055469810031354427e-04,-5.736013408750295639e-03,-1.995974744204431772e-04,-6.515056593343615532e-04,-5.368081480264663696e-02,-5.222254432737827301e-03,4.843742772936820984e-02,-6.526435608975589275e-04,-1.919981092214584351e-02,9.986414313316345215e-01,-3.227721434086561203e-03,4.881790373474359512e-04,5.803286912851035595e-04,-4.246329784393310547e+00,-1.140004321932792664e-01,1.486520290374755859e+00,2.000000000000000000e+00,0.000000000000000000e+00
-9.166100062429904938e-04,-4.915369790978729725e-04,-6.427470361813902855e-04,-1.492674462497234344e-02,-1.184137910604476929e-02,-9.929486550390720367e-03,-2.557224361225962639e-03,-1.302480846643447876e-01,1.160812564194202423e-02,4.837400093674659729e-02,-6.529922829940915108e-04,-1.920638605952262878e-02,9.986444115638732910e-01,-1.795332063920795918e-04,4.690852365456521511e-04,-4.154728667344897985e-04,3.134655475616455078e+00,1.024447977542877197e-01,-6.794282793998718262e-01,2.000000000000000000e+00,0.000000000000000000e+00
-9.914174443110823631e-04,-5.500327679328620434e-04,-6.935484707355499268e-04,-1.493441127240657806e-02,-1.222324930131435394e-02,-9.983981959521770477e-03,-2.178016817197203636e-03,-1.127742379903793335e-01,5.667299963533878326e-03,4.837669804692268372e-02,-6.546054501086473465e-04,-1.920802704989910126e-02,9.986442327499389648e-01,-2.291932934895157814e-03,-2.725740429013967514e-03,3.101994225289672613e-04,-3.078089714050292969e+00,-1.189899325370788574e+00,7.630365490913391113e-01,2.000000000000000000e+00,0.000000000000000000e+00
