0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.730041473521851003e-05,-4.829135286854580045e-05,-1.789685775293037295e-04,-3.293424379080533981e-03,-3.362421179190278053e-03,-1.246119104325771332e-02,-1.155628040432929993e-01,-1.179838478565216064e-01,-4.372501075267791748e-01
-6.539448077091947198e-05,-7.188430754467844963e-05,-2.403418475296348333e-04,-3.880807431414723396e-03,-4.265943076461553574e-03,-1.426298264414072037e-02,-1.158104240894317627e-01,-1.273035854101181030e-01,-4.256336390972137451e-01
-8.638690633233636618e-05,-9.872266673482954502e-05,-3.131341363769024611e-04,-4.465988837182521820e-03,-5.103716626763343811e-03,-1.618825644254684448e-02,-1.159394755959510803e-01,-1.324952393770217896e-01,-4.202558994293212891e-01
-2.015472273342311382e-04,-1.151616816059686244e-04,-2.958838595077395439e-04,-1.431517209857702255e-02,-4.281728528439998627e-03,-7.855186238884925842e-03,-6.662148833274841309e-01,-3.259574621915817261e-02,1.971726119518280029e-01
-2.816398045979440212e-04,-1.367335207760334015e-04,-3.334154316689819098e-04,-1.765054464340209961e-02,-4.350814968347549438e-03,-7.045412436127662659e-03,-6.660122275352478027e-01,-2.656413614749908447e-02,1.859495192766189575e-01
-3.784091386478394270e-04,-1.583189296070486307e-04,-3.661947266664355993e-04,-2.098514139652252197e-02,-4.403156228363513947e-03,-6.085109431296586990e-03,-6.659151911735534668e-01,-2.265125513076782227e-02,1.873539686203002930e-01
-5.171176162548363209e-04,-1.826146908570080996e-04,-3.998797328677028418e-04,-2.808468602597713470e-02,-4.871447570621967316e-03,-5.883472505956888199e-03,-9.697996973991394043e-01,-5.846276506781578064e-02,1.287956237792968750e-01
-6.699445657432079315e-04,-2.078902034554630518e-04,-4.278601554688066244e-04,-3.294257819652557373e-02,-5.189425311982631683e-03,-5.252175498753786087e-03,-9.698396921157836914e-01,-6.054867804050445557e-02,1.277484595775604248e-01
