0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.077921933756442741e-05,-1.664407864154782146e-05,4.546912896330468357e-05,6.917858845554292202e-04,-7.532066665589809418e-04,2.244579140096902847e-03,2.309129387140274048e-02,-1.562106795608997345e-02,5.456427857279777527e-02
1.429976782674202695e-05,-1.999154301302041858e-05,5.421623063739389181e-05,7.800974417477846146e-04,-7.492560544051229954e-04,2.154517220333218575e-03,2.127822488546371460e-02,-9.301573969423770905e-03,3.089511767029762268e-02
1.846002669481094927e-05,-2.507316094124689698e-05,6.577868771273642778e-05,8.853763574734330177e-04,-8.941272972151637077e-04,2.339618280529975891e-03,2.122035436332225800e-02,-1.345259416848421097e-02,3.216622769832611084e-02
2.315510027983691543e-05,-3.112754711764864624e-05,8.019910455914214253e-05,9.911261731758713722e-04,-1.056881737895309925e-03,2.655312418937683105e-03,2.119919471442699432e-02,-1.677637360990047455e-02,3.753361850976943970e-02
2.838251020875759423e-05,-3.794071744778193533e-05,9.668921120464801788e-05,1.097061787731945515e-03,-1.217035343870520592e-03,3.000702708959579468e-03,2.119066938757896423e-02,-1.903487928211688995e-02,4.219195991754531860e-02
3.147453753626905382e-05,-4.697044641943648458e-05,1.130003802245482802e-04,8.955146186053752899e-04,-1.454008743166923523e-03,3.136360784992575645e-03,7.781801396049559116e-04,-2.302332967519760132e-02,3.200912475585937500e-02
3.590211781556718051e-05,-5.974444502498954535e-05,1.311209052801132202e-04,8.951606578193604946e-04,-1.885835197754204273e-03,3.418503561988472939e-03,6.216762703843414783e-04,-3.457991778850555420e-02,3.645245730876922607e-02
7.759881555102765560e-05,-9.173176658805459738e-05,3.838211123365908861e-04,1.458268612623214722e-03,-2.660707570612430573e-03,7.588628679513931274e-03,4.518320783972740173e-03,-4.724246636033058167e-02,8.987566083669662476e-02
