0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.185425859759561718e-05,-1.098440407076850533e-04,-1.900706265587359667e-04,9.470466757193207741e-04,-4.256589338183403015e-03,-1.365084666758775711e-02,-3.368508443236351013e-02,-3.610598668456077576e-02,-5.043412446975708008e-01
4.617878585122525692e-05,-1.315598929068073630e-04,-2.641719474922865629e-04,7.783515611663460732e-04,-4.432917572557926178e-03,-1.613491959869861603e-02,-3.368218988180160522e-02,-3.594868257641792297e-02,-5.028707981109619141e-01
8.088224421953782439e-05,-1.718958374112844467e-04,-3.242577658966183662e-04,3.973519429564476013e-03,-6.600450724363327026e-03,-1.604230701923370361e-02,1.758491992950439453e-01,-1.632028967142105103e-01,-3.516978621482849121e-01
1.031738793244585395e-04,-2.116205287165939808e-04,-4.108120338059961796e-04,4.864236805588006973e-03,-7.959440350532531738e-03,-1.803448051214218140e-02,1.761842072010040283e-01,-1.932932138442993164e-01,-3.649138808250427246e-01
1.299995637964457273e-04,-2.613981487229466438e-04,-5.063929711468517780e-04,5.759663414210081100e-03,-9.599803015589714050e-03,-1.993470080196857452e-02,1.765775978565216064e-01,-2.225053161382675171e-01,-3.682880997657775879e-01
1.408321841154247522e-04,-3.424047608859837055e-04,-5.831596790812909603e-04,4.002622794359922409e-03,-1.432430557906627655e-02,-1.788441836833953857e-02,-2.971220202744007111e-02,-4.788829088211059570e-01,-5.705494061112403870e-02
1.612263731658458710e-04,-4.198788665235042572e-04,-6.731699686497449875e-04,3.867729334160685539e-03,-1.613057591021060944e-02,-1.833650656044483185e-02,-3.009766712784767151e-02,-4.249990284442901611e-01,-7.316135615110397339e-02
