0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.986261435784399509e-05,-1.935898617375642061e-04,6.978917099331738427e-06,-2.641514642164111137e-03,-1.282832212746143341e-02,4.624610301107168198e-04,-8.756680786609649658e-02,-4.252617657184600830e-01,1.533067692071199417e-02
-3.794246367760933936e-05,-2.094551600748673081e-04,5.321089702192693949e-05,-1.395765342749655247e-03,-8.954982273280620575e-03,5.530378781259059906e-03,1.466894149780273438e-02,-4.385782033205032349e-02,3.362835049629211426e-01
-4.507428093347698450e-05,-2.504350559320300817e-04,8.909543976187705994e-05,-1.358489971607923508e-03,-8.617532439529895782e-03,7.694614585489034653e-03,1.270364690572023392e-02,-1.230979338288307190e-02,3.630733191967010498e-01
-5.116994361742399633e-05,-2.925700100604444742e-04,1.268428168259561062e-04,-1.244047773070633411e-03,-8.566586300730705261e-03,9.018151089549064636e-03,1.492436695843935013e-02,-7.342833094298839569e-03,3.413495421409606934e-01
-7.583577826153486967e-05,-3.602229990065097809e-04,1.104626790038309991e-04,-4.028202965855598450e-03,-1.207569055259227753e-02,1.618092413991689682e-03,-2.195779085159301758e-01,-2.825816869735717773e-01,-3.630502521991729736e-01
-9.873270028037950397e-05,-4.241771530359983444e-04,1.139699379564262927e-04,-5.150697659701108932e-03,-1.338919717818498611e-02,5.815897020511329174e-05,-2.217456847429275513e-01,-2.733485400676727295e-01,-3.388139903545379639e-01
-1.273874222533777356e-04,-4.941766383126378059e-04,1.110989032895304263e-04,-6.284797098487615585e-03,-1.465439703315496445e-02,-1.373314065858721733e-03,-2.232600301504135132e-01,-2.668730020523071289e-01,-3.218770325183868408e-01
-1.311197556788101792e-04,-5.452440818771719933e-04,1.490225113229826093e-04,-3.116349456831812859e-03,-1.232487428933382034e-02,4.156897310167551041e-03,1.185620352625846863e-01,2.609237655997276306e-02,2.431771159172058105e-01
