0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.842982892412692308e-04,-5.360635259421542287e-05,-5.853752372786402702e-04,6.247471086680889130e-03,-2.883138135075569153e-03,-2.860656380653381348e-02,4.242741316556930542e-02,-7.926227152347564697e-02,-6.849156022071838379e-01
1.933930034283548594e-04,-6.300224049482494593e-05,-7.505773101001977921e-04,3.854480572044849396e-03,-2.567525720223784447e-03,-3.360192850232124329e-02,-1.297504752874374390e-01,-3.104393184185028076e-02,-7.905406951904296875e-01
2.109844790538772941e-04,-7.782692409818992019e-05,-9.250836446881294250e-04,3.196477890014648438e-03,-2.849974436685442924e-03,-3.725882247090339661e-02,-1.301040649414062500e-01,-3.655596449971199036e-02,-7.773584127426147461e-01
2.251882251584902406e-04,-9.618102194508537650e-05,-1.114420476369559765e-03,2.531531034037470818e-03,-3.278758376836776733e-03,-4.067236557602882385e-02,-1.305775344371795654e-01,-4.532079771161079407e-02,-7.602201104164123535e-01
2.361028600716963410e-04,-1.180025210487656295e-04,-1.323163625784218311e-03,1.868923194706439972e-03,-3.787799971178174019e-03,-4.421446472406387329e-02,-1.308372616767883301e-01,-5.385770648717880249e-02,-7.521649003028869629e-01
2.366931294091045856e-04,-1.322910247836261988e-04,-1.578898634761571884e-03,4.298941639717668295e-04,-3.049911465495824814e-03,-5.133829265832901001e-02,-1.819460242986679077e-01,2.547874674201011658e-02,-9.907368421554565430e-01
2.366211847402155399e-04,-1.550206361571326852e-04,-1.850761822424829006e-03,-4.808132944162935019e-04,-3.399417037144303322e-03,-5.644014477729797363e-02,-1.819691956043243408e-01,7.880564779043197632e-03,-9.958606958389282227e-01
