0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.792292409343644977e-05,-1.134298145188950002e-04,-4.498724592849612236e-04,1.541693229228258133e-03,-6.375145167112350464e-03,-2.606423012912273407e-02,-2.932237647473812103e-02,-1.103598624467849731e-01,-5.252677202224731445e-01
4.608373637893237174e-05,-1.423428038833662868e-04,-5.991018260829150677e-04,1.466210349462926388e-03,-6.532286759465932846e-03,-2.976493723690509796e-02,-2.585840597748756409e-02,-9.105842560529708862e-02,-5.770416259765625000e-01
5.318396870279684663e-05,-1.746178168104961514e-04,-7.561265956610441208e-04,1.342275529168546200e-03,-6.869833916425704956e-03,-3.270158916711807251e-02,-2.564093656837940216e-02,-8.640500903129577637e-02,-5.787647366523742676e-01
6.980857870075851679e-05,-2.106594911310821772e-04,-9.184610098600387573e-04,2.777092391625046730e-03,-7.756571285426616669e-03,-3.574385493993759155e-02,1.027446165680885315e-01,-1.367142498493194580e-01,-6.424735784530639648e-01
8.480708493152633309e-05,-2.513724903110414743e-04,-1.102513284422457218e-03,3.324800636619329453e-03,-8.396082557737827301e-03,-3.954467549920082092e-02,1.062411069869995117e-01,-1.323419958353042603e-01,-7.027137875556945801e-01
1.028041224344633520e-04,-2.947823377326130867e-04,-1.310630817897617817e-03,3.962186165153980255e-03,-8.918689563870429993e-03,-4.490713775157928467e-02,1.135288625955581665e-01,-1.232377290725708008e-01,-8.282759189605712891e-01
1.176360528916120529e-04,-3.557213931344449520e-04,-1.377685810439288616e-03,3.646704601123929024e-03,-1.180147007107734680e-02,-2.534245327115058899e-02,4.328387975692749023e-02,-2.829447686672210693e-01,1.076209306716918945e+00
1.370376703562214971e-04,-4.091944720130413771e-04,-1.487356959842145443e-03,3.874911926686763763e-03,-1.225054077804088593e-02,-1.942532695829868317e-02,4.296739399433135986e-02,-2.157011330127716064e-01,1.115358948707580566e+00
