0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.556441420689225197e-04,9.364899597130715847e-05,-1.146784416050650179e-04,1.270733494311571121e-02,7.645835168659687042e-03,-9.362750686705112457e-03,5.194714069366455078e-01,3.125592768192291260e-01,-3.827460408210754395e-01
2.255400904687121511e-04,1.309010112890973687e-04,-1.657632965361699462e-04,1.528989896178245544e-02,8.874093182384967804e-03,-1.123748812824487686e-02,5.187755823135375977e-01,3.010920286178588867e-01,-3.812801837921142578e-01
2.873322810046374798e-04,1.573602057760581374e-04,-2.118368283845484257e-04,1.549753732979297638e-02,8.161696605384349823e-03,-1.132801640778779984e-02,3.636602163314819336e-01,1.655492633581161499e-01,-2.580364942550659180e-01
3.675040206871926785e-04,1.728184433886781335e-04,-2.970020577777177095e-04,1.716475188732147217e-02,6.669136229902505875e-03,-1.476975530385971069e-02,3.569445610046386719e-01,5.647461861371994019e-02,-3.597696125507354736e-01
4.579342785291373730e-04,2.072629140457138419e-04,-3.845210594590753317e-04,1.894850656390190125e-02,6.974815391004085541e-03,-1.720918342471122742e-02,3.567481637001037598e-01,5.734485387802124023e-02,-3.839780092239379883e-01
5.434309132397174835e-04,2.659395104274153709e-04,-4.158839292358607054e-04,1.883619278669357300e-02,9.914679452776908875e-03,-1.160873100161552429e-02,2.066484838724136353e-01,2.467901855707168579e-01,1.847138553857803345e-01
6.398867117241024971e-04,3.162136999890208244e-04,-4.716600815299898386e-04,1.987827010452747345e-02,1.160600222647190094e-02,-1.066408120095729828e-02,2.085802555084228516e-01,2.935034632682800293e-01,1.862085014581680298e-01
-6.370108108967542648e-03,1.057602697983384132e-03,-4.106512758880853653e-03,-9.916646778583526611e-02,1.852628588676452637e-02,-6.103892996907234192e-02,1.985821574926376343e-01,8.649457246065139771e-02,4.197178781032562256e-01
