0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.452441367495339364e-05,9.281859092880040407e-05,4.116343461646465585e-06,1.997635699808597565e-03,7.560538593679666519e-03,3.352967614773660898e-04,8.142209053039550781e-02,3.081617057323455811e-01,1.366643235087394714e-02
3.556222145562060177e-05,1.352740509901195765e-04,5.853486527485074475e-06,2.406088169664144516e-03,9.152447804808616638e-03,3.960384347010403872e-04,8.143995702266693115e-02,3.097870349884033203e-01,1.340488810092210770e-02
1.685743482084944844e-04,1.429469120921567082e-04,-1.232446356880245730e-05,1.599620468914508820e-02,6.128951907157897949e-03,-1.797748263925313950e-03,9.180275797843933105e-01,2.125743590295314789e-02,-1.310980618000030518e-01
2.602693275548517704e-04,1.744424953358247876e-04,-2.182557182095479220e-05,2.059746533632278442e-02,6.291657686233520508e-03,-2.328869886696338654e-03,9.180755019187927246e-01,2.428357303142547607e-02,-1.243130341172218323e-01
3.749880415853112936e-04,2.064440486719831824e-04,-3.499429658404551446e-05,2.519728429615497589e-02,6.428294349461793900e-03,-2.946639200672507286e-03,9.180856943130493164e-01,2.491857111454010010e-02,-1.240993142127990723e-01
4.601585678756237030e-04,1.968444848898798227e-04,-5.549426350626163185e-05,2.338830754160881042e-02,5.279470933601260185e-04,-4.391033668071031570e-03,4.322598576545715332e-01,-4.568986892700195312e-01,-1.979156136512756348e-01
5.823022802360355854e-04,1.938523637363687158e-04,-7.992163591552525759e-05,2.553458511829376221e-02,-1.938605215400457382e-03,-5.417853128165006638e-03,4.317166209220886230e-01,-4.734176099300384521e-01,-2.012898772954940796e-01
7.158623775467276573e-04,1.785274362191557884e-04,-1.097201311495155096e-04,2.770521678030490875e-02,-4.224324598908424377e-03,-6.447593681514263153e-03,4.318953752517700195e-01,-4.679244160652160645e-01,-2.025534361600875854e-01
